learner_id,exercise_id,exercise_type,difficulty,score,timestamp
196,113,listening,easy,95.12283525015799,1694950357
27,111,listening,easy,61.00175332893922,1694952570
166,149,listening,easy,75.72420200855296,1695631675
108,252,writing,easy,100.0,1693646030
156,164,speaking,hard,57.25954754512634,1694341066
125,238,reading,easy,78.2054515320099,1694671244
92,210,listening,medium,58.90289978401048,1694925814
20,153,writing,medium,90.45260748999956,1694076125
23,115,listening,medium,70.39946766385596,1696387333
12,382,writing,medium,100.0,1694441689
74,314,writing,easy,17.327424137719646,1696206476
107,299,writing,medium,63.175022301764855,1693641197
66,269,writing,easy,73.53344545291463,1696146928
65,276,writing,medium,58.86134475751792,1696281201
51,183,reading,hard,38.51074569959646,1693950589
198,368,writing,medium,75.53102601772672,1695233722
63,160,listening,medium,100.0,1696413119
119,118,reading,hard,39.578572102136306,1694742706
91,218,reading,easy,61.582522367919026,1696144469
21,378,speaking,hard,39.35283525052968,1696283967
159,314,writing,easy,54.15241079276974,1693567416
69,199,listening,easy,79.26913177693856,1694500900
13,392,writing,easy,86.25454110315584,1695620769
16,232,listening,easy,74.45140739232302,1695657367
189,387,reading,easy,81.96343323005753,1695318843
142,161,speaking,medium,74.28128707236192,1696060622
133,171,speaking,easy,77.17916489604237,1695962393
198,331,writing,medium,64.02477489735448,1694110309
86,280,listening,easy,98.39641818664037,1696319686
107,131,writing,hard,69.34419235645464,1695334507
44,146,speaking,easy,64.65658371117743,1694045978
150,270,reading,hard,37.75267307931024,1695880675
141,143,listening,easy,73.99006993517823,1694537753
147,384,writing,hard,36.163828598102356,1693893481
43,261,speaking,medium,29.751541169372615,1694242134
87,138,speaking,easy,88.76884634051919,1696238667
74,229,listening,hard,72.22096339135787,1694500695
95,291,listening,easy,86.97998629112011,1696028483
169,165,writing,medium,92.1630965199242,1695033033
68,209,writing,easy,81.81118737253132,1694065056
42,350,reading,medium,38.727655417468156,1694995977
42,309,writing,medium,91.10965376266785,1695842620
180,299,writing,medium,48.67081228104272,1694508867
145,326,writing,easy,80.4174340575122,1694924729
168,102,speaking,hard,49.23690550942745,1693845152
148,356,reading,hard,49.64906231528274,1695030898
191,202,reading,hard,53.23825882370154,1694891274
156,375,writing,medium,53.99017414547316,1695238724
49,375,writing,medium,61.971858706700516,1696502770
17,146,speaking,easy,73.64833701910516,1695502366
47,360,listening,hard,55.98074438810923,1695086947
146,208,listening,easy,100.0,1695416688
12,107,reading,easy,96.39173080029094,1695592758
41,215,listening,hard,49.78177795814746,1696440149
2,144,writing,hard,40.77637130489595,1693520593
2,202,reading,hard,51.076113942022616,1694469404
12,326,writing,easy,86.6096334687704,1693612678
103,155,writing,easy,74.8374708902582,1695082109
93,276,writing,medium,82.24604127961464,1694607608
99,150,speaking,easy,68.57299094463059,1694253371
116,230,listening,hard,51.20204932025077,1694749833
57,112,speaking,hard,54.104905198570336,1693854094
185,128,speaking,hard,36.03856353125572,1693614023
18,336,listening,hard,57.87664763632427,1694292772
58,101,reading,hard,63.77485517461679,1695552673
67,225,speaking,medium,45.94366181091557,1695166258
66,377,writing,easy,46.07136919224058,1693800608
100,213,listening,easy,100.0,1694391468
167,152,reading,hard,29.1059292685173,1696111243
54,288,writing,medium,63.344405100622424,1694497890
32,390,writing,medium,100.0,1695691415
27,150,speaking,easy,48.32564477941469,1695268508
76,359,reading,easy,95.84492799554322,1695194029
2,389,listening,medium,90.97291686195614,1695316177
53,155,writing,easy,86.82385442381813,1695208109
117,133,reading,medium,50.01067924778722,1695100319
144,175,listening,easy,59.967724769062976,1693705265
127,240,writing,easy,86.93193323053643,1694638178
79,256,listening,medium,100.0,1694429899
98,136,reading,medium,91.12913502262714,1695904992
155,295,speaking,medium,67.49485175976773,1694537840
109,283,writing,medium,74.58415102071342,1694050974
61,162,listening,medium,71.63996976501494,1696111423
106,184,speaking,medium,65.84229162580837,1696148897
1,368,writing,medium,78.72780652933636,1695103669
47,129,listening,hard,62.26699679618074,1696246835
127,206,speaking,medium,51.704927554912295,1694784786
106,114,speaking,easy,82.50513908284496,1695801161
168,222,listening,easy,98.67112372272011,1693852982
94,117,listening,hard,87.58345050887297,1694010338
79,369,listening,easy,48.356495211906676,1695342153
32,212,speaking,hard,25.66979763409907,1694229723
200,322,writing,easy,57.067828944842816,1693880014
164,315,listening,medium,70.107993630164,1695623477
19,106,speaking,medium,67.63259723462689,1695435402
183,212,speaking,hard,60.77411073551896,1694453372
89,289,reading,easy,100.0,1694351561
137,179,listening,medium,89.29169354351018,1695436397
138,148,speaking,hard,28.429945547202607,1695093215
9,256,listening,medium,60.74801644097692,1695937089
16,297,writing,hard,58.9664329074682,1695404996
146,363,writing,easy,77.21813750231371,1696021156
165,321,reading,medium,52.12370223190975,1696431062
137,167,speaking,easy,47.77606268591758,1695555559
123,286,writing,medium,62.137581899566925,1695823260
161,185,listening,hard,58.1756427521483,1693773627
97,382,writing,medium,67.54813831785232,1695350105
103,340,listening,hard,52.42760851898194,1696458723
169,255,writing,hard,68.24341641976667,1693982730
13,334,speaking,medium,26.34131853913823,1694804675
131,301,writing,medium,61.2850208955291,1693851173
155,297,writing,hard,96.66748691889686,1695173870
42,228,speaking,medium,44.81680100833576,1693932988
61,176,writing,hard,48.58714719395839,1695943404
145,109,reading,medium,57.5254676768427,1696000946
163,328,listening,medium,60.05239326750461,1695979969
198,188,writing,medium,56.89574562781448,1695082759
73,176,writing,hard,54.849452452329,1694657298
87,227,reading,easy,63.19963493891327,1695769051
75,268,reading,medium,72.97002055475296,1695726364
18,327,speaking,hard,49.75046064662481,1696428529
98,178,reading,medium,43.37716768124526,1695793730
118,349,speaking,medium,46.032019965214154,1694008689
135,233,reading,easy,94.7398645864033,1694325184
95,206,speaking,medium,51.05018807434417,1695217315
159,347,speaking,hard,44.76052590899805,1694518600
157,181,speaking,easy,93.77248521702185,1695735443
2,129,listening,hard,32.402607565726626,1696339092
105,136,reading,medium,100.0,1696430721
48,378,speaking,hard,44.26833676435941,1695968185
124,120,writing,hard,18.81493036359735,1694885007
155,256,listening,medium,31.024271773906595,1693749944
15,284,listening,hard,99.77075378294211,1695552668
8,334,speaking,medium,79.490921350059,1694205687
6,131,writing,hard,43.39631766608796,1695464934
114,175,listening,easy,100.0,1695057473
35,180,listening,easy,100.0,1693532022
27,242,reading,easy,100.0,1694122018
86,236,writing,medium,69.73185792724357,1695652663
28,375,writing,medium,77.30877353995277,1696250980
175,156,reading,easy,98.961873914907,1695180622
169,185,listening,hard,35.934198121865364,1695217023
133,153,writing,medium,67.8893550149775,1695114891
71,221,writing,easy,100.0,1695741545
108,109,reading,medium,78.76564099877656,1693563048
134,243,writing,hard,45.22646596493634,1695380935
189,294,writing,medium,54.85495341159229,1693635809
130,241,speaking,hard,27.90884131058472,1693667724
49,272,reading,medium,62.1581803294406,1694783551
136,203,speaking,medium,91.01480079488223,1694869544
15,347,speaking,hard,40.67118597776771,1693988025
30,331,writing,medium,34.53402382397452,1694671022
96,292,listening,hard,47.80416159974098,1695713418
78,137,speaking,easy,85.41440799687467,1695619657
145,231,listening,easy,100.0,1693709814
29,369,listening,easy,91.96358041389237,1695650457
114,312,listening,easy,66.68867902423838,1696344031
178,291,listening,easy,100.0,1695232260
125,349,speaking,medium,51.94196693599328,1694155863
132,383,listening,medium,61.86740800596702,1696298957
154,121,listening,easy,73.31276785708434,1696307726
151,333,reading,medium,60.5265263475398,1694194848
22,349,speaking,medium,69.30824115917696,1693641872
125,329,listening,easy,96.9409107956978,1693892989
160,211,writing,easy,90.47823042554515,1695162802
133,384,writing,hard,35.05042388524719,1694249596
82,175,listening,easy,89.62390165205241,1694368490
164,318,reading,medium,36.90854462104455,1694548761
183,322,writing,easy,63.588786764033955,1694174501
72,176,writing,hard,59.08226856203905,1696262346
45,159,listening,easy,88.09599051799634,1693682586
45,286,writing,medium,55.148638869079875,1696118609
167,219,reading,easy,41.68404196193485,1693685574
107,192,speaking,medium,52.66217318455731,1694968411
15,252,writing,easy,78.61302012803921,1696365229
96,133,reading,medium,75.20486837726384,1696266143
182,112,speaking,hard,57.005860613552215,1694482550
91,183,reading,hard,54.351674280708494,1695145215
132,105,writing,easy,100.0,1696199649
158,211,writing,easy,76.5818296516073,1693843029
30,246,speaking,hard,52.05731316557303,1693941719
16,216,listening,easy,63.858711040862914,1693577102
50,138,speaking,easy,59.23055102658749,1696165236
121,130,writing,medium,17.10299471240155,1694545156
8,194,writing,medium,44.64052819302759,1694325083
15,235,speaking,medium,67.83416338740203,1694528772
91,400,reading,medium,91.591922669051,1694379425
44,144,writing,hard,25.47858366982913,1694179666
192,142,speaking,easy,98.26644260822536,1694697972
90,390,writing,medium,51.46395638861736,1693995589
89,277,listening,hard,55.236836090530886,1695968725
190,117,listening,hard,39.029495929019234,1694741222
184,283,writing,medium,65.78340419864632,1693735265
96,241,speaking,hard,26.39752648084209,1696276793
158,320,speaking,hard,31.5876297220998,1695022269
130,245,speaking,hard,49.08397504928914,1694298216
122,397,speaking,hard,47.86904229985192,1694205171
130,284,listening,hard,51.078347125974396,1695152307
180,200,reading,medium,79.02813835188931,1696143479
86,201,speaking,medium,47.78009995253337,1695886736
131,289,reading,easy,100.0,1695306912
161,117,listening,hard,46.34741702500995,1693756742
53,221,writing,easy,82.29496615621778,1694728050
131,171,speaking,easy,70.65128909745836,1694277308
112,224,writing,medium,61.49623583497899,1693741425
114,196,writing,hard,63.13675424429687,1695775010
84,397,speaking,hard,63.785995706993376,1695720988
33,151,speaking,medium,61.65901431439312,1695289369
54,277,listening,hard,31.254742896202526,1694488917
141,159,listening,easy,70.20650907723602,1694201850
5,266,speaking,easy,87.45123933597228,1694277376
156,249,speaking,medium,22.831303548406403,1694066230
116,160,listening,medium,71.288903028629,1693642199
67,298,reading,easy,80.75087671623282,1696378265
108,145,reading,easy,100.0,1695901161
75,393,speaking,medium,58.52604546912001,1695823612
106,162,listening,medium,32.59767286597885,1696254461
151,264,writing,easy,100.0,1695148064
129,360,listening,hard,52.644145107090196,1696459017
82,231,listening,easy,88.06672136879203,1694753609
26,140,listening,easy,100.0,1695486553
129,214,writing,easy,69.23917070275438,1694927366
200,176,writing,hard,24.218583262050544,1695232405
161,235,speaking,medium,56.79814253776969,1693987600
148,114,speaking,easy,80.72307981861704,1694658653
91,237,listening,easy,100.0,1693520786
134,131,writing,hard,60.19327562094867,1693950145
9,282,reading,easy,91.93778025446757,1693966143
46,206,speaking,medium,86.457040867152,1694009620
101,346,reading,medium,71.24126906168661,1696213505
23,338,writing,hard,47.99320323942923,1696085396
44,264,writing,easy,80.14737017513127,1695585614
114,179,listening,medium,100.0,1694790884
34,225,speaking,medium,32.77088367408399,1694883100
139,324,reading,easy,100.0,1694063046
157,187,reading,medium,61.43654438719146,1695655167
114,103,listening,easy,73.40301213105812,1694766564
53,323,listening,easy,65.73229881342112,1694368509
52,265,writing,easy,82.61252911500173,1695569276
195,328,listening,medium,54.16413984145739,1694243549
70,254,writing,medium,58.916390256486515,1694165709
24,154,writing,easy,53.113175029224394,1695479035
95,156,reading,easy,100.0,1694033589
185,387,reading,easy,41.5000799052812,1694851920
174,287,reading,easy,98.1180788111099,1695700756
34,251,speaking,medium,52.12851107646041,1693840335
20,356,reading,hard,29.16139830510231,1696129268
71,325,listening,easy,94.90731662650683,1695578273
169,176,writing,hard,42.85243199418578,1695472383
23,383,listening,medium,52.60995494883063,1694310712
45,350,reading,medium,50.22065256240947,1695776612
51,175,listening,easy,92.10431687845634,1694651173
5,339,writing,easy,100.0,1695677772
110,183,reading,hard,47.1411658743233,1693688853
119,373,reading,easy,85.03357364142352,1696399437
81,180,listening,easy,100.0,1694783263
85,194,writing,medium,82.88597098063856,1695733484
29,395,listening,easy,100.0,1695390725
161,290,writing,hard,21.168902001212526,1694657140
101,303,writing,medium,57.27104878148599,1693581766
141,312,listening,easy,68.94984971580485,1694448266
125,303,writing,medium,53.55339706480793,1694159395
130,254,writing,medium,55.463321480050354,1694615969
24,365,speaking,easy,49.316589583834016,1694603930
64,130,writing,medium,71.18240287555312,1696184633
150,195,speaking,medium,73.84515770529168,1695447577
96,215,listening,hard,40.09475175800244,1695227637
46,139,writing,medium,95.94414853559496,1693993100
73,309,writing,medium,30.79472881930394,1694752788
161,169,reading,hard,39.29606986501081,1695285888
25,104,writing,medium,65.11904784112359,1694294269
181,329,listening,easy,84.02002189764247,1694788679
29,214,writing,easy,79.35621778002351,1694509579
182,191,writing,hard,37.03405759671601,1694821952
58,346,reading,medium,65.1197427286071,1694766286
48,185,listening,hard,58.020484962949226,1694243193
198,313,speaking,easy,95.81074358192811,1694036308
121,306,writing,medium,52.35013431727774,1694202633
145,206,speaking,medium,39.58432792246448,1695704896
27,359,reading,easy,74.83437061341715,1694290221
48,305,writing,medium,56.08353503829317,1695008736
16,153,writing,medium,45.80043275205622,1694979047
87,358,reading,hard,47.05091670203333,1695808201
180,272,reading,medium,98.4140035464643,1695227866
154,344,listening,medium,50.69108257312806,1694426056
62,324,reading,easy,66.36623510099997,1695054593
177,142,speaking,easy,82.54790503895362,1693723624
125,372,reading,easy,100.0,1694286459
106,230,listening,hard,64.99386323123154,1694152592
52,254,writing,medium,29.618682336165776,1696327373
152,318,reading,medium,72.63596472624025,1695385138
93,175,listening,easy,100.0,1695226338
27,345,listening,easy,94.00192945213082,1696490506
